Video ID,Title,Upload Date,Views,Likes,Dislikes,Comments
n4Q1GM_lr94,Power of Desire - By Sandeep Maheshwari I Powerful Inspirational Speech in Hindi,2015-05-15T07:25:26Z,2835975,72089,0,2553
Moek1mBNZUg,Create your own Destiny - By Sandeep Maheshwari I Hindi,2015-04-17T11:19:28Z,2566033,57836,0,1816
RwxC5J8LI4Q,BEST MOTIVATIONAL VIDEO For Students - Sandeep Maheshwari I POWER OF FOCUS,2015-04-02T08:06:31Z,20983857,672088,0,22679
EVNNzwHWq78,Overcoming Fear & Anger - By Sandeep Maheshwari I Hindi,2015-03-11T11:59:39Z,6274318,110576,0,4256
eG2X_wYSi_U,Laugh At Yourself - By Sandeep Maheshwari I Hindi,2015-02-26T14:54:09Z,5502109,165186,0,4960
eF2FST6my_Q,Realistic Positive Thinking - By Sandeep Maheshwari I Hindi I Attitude is Everything,2015-02-05T15:24:26Z,4176876,100326,0,2779
BNBJaH0cTL8,▶ Never Give Up - By Sandeep Maheshwari in Hindi I Powerful Motivational Video,2015-01-27T12:38:32Z,3657679,126697,0,1807
NeGWwIxyKKQ,Guaranteed Success - By Sandeep Maheshwari I Hindi,2015-01-09T06:59:49Z,8318415,197975,0,5922
9vqtF68SkRM,Basic Meditation Session (English) By Sandeep Maheshwari,2014-12-06T13:32:43Z,478305,7158,0,304
Kn4dK_kYUEo,Basic Meditation Session By Sandeep Maheshwari I How to Meditate for Beginners I Hindi,2014-08-23T13:15:49Z,19560287,435454,0,15152
d39O2sR5sj4,Power of Belief ▶ An Inspirational Film by Sandeep Maheshwari I Hindi,2014-02-28T18:04:38Z,1991928,57135,0,2586
eOsB8hpWz6k,PROMO: POWER OF BELIEF by Sandeep Maheshwari,2014-02-21T10:55:47Z,288273,7294,0,237
qXCVBVxJqLs,How to get the power to achieve your goals? By Sandeep Maheshwari (in Hindi),2013-12-13T11:03:57Z,1824475,47835,0,1026
AV37vcRBPhs,THE UNSTOPPABLE - By Sandeep Maheshwari,2013-10-31T11:15:33Z,21933493,596041,0,21913
MvZ9dI_b72I,PROMO: UNSTOPPABLE by Sandeep Maheshwari,2013-10-10T08:03:07Z,796533,29828,0,532
8kobG40CPYw,From ILLUSION to REALITY - By Sandeep Maheshwari I Hindi,2013-08-10T09:59:09Z,5186419,114719,0,5349
5btIDfCa4fQ,Sandeep Maheshwari - Motivational Video I Powerful Mashup in Hindi,2013-02-23T09:01:36Z,711913,18281,0,610
GsY4E6iyVYg,LAST Life Changing Seminar - By Sandeep Maheshwari I Dubbed in English,2013-01-15T12:57:04Z,4223816,63155,0,1595
eDiA1p5DlLg,World's #1 Life Changing Video By Sandeep Maheshwari | Hindi,2012-11-23T18:40:20Z,68493708,1031520,0,43040
vRe-eWNhk8M,FIRST Life Changing Seminar - By Sandeep Maheshwari in Hindi,2012-05-24T14:27:58Z,8013436,146651,0,11159
